gsa_par_id,gsa_hol_id,ua_grp_id,ranking,covered
181510_4875_00009,3612248,7V1D1,261,1
181510_4875_00009,3612248,EPEZH,261,1
171190_4469_00083,44363236,00N9,262,1
171190_4469_00083,44363236,7V1D1,262,1
171190_4469_00083,44363236,EPEZH,262,1
2519130_5668_00297,41282828,FTV4XP,263,1
2519130_5668_00297,41282828,7V1D1,263,1
2519130_5668_00297,41282828,EPEZH,263,1
2519130_5668_00234,3616288240,06IYG8X,264,1
2519130_5668_00234,3616288240,EPEZH,264,1
161330_5065_00147,2832820,00N9,265,1
161330_5065_00147,2832820,7V1D1,265,1
161330_5065_00147,2832820,EPEZH,265,1
186220_4666_00281,3616204020,9SIS78,266,1
186220_4666_00281,3616204020,EPEZH,266,1
251170_5870_00271,1220436,7V1D1,267,1
251170_5870_00271,1220436,EPEZH,267,1
186220_4867_00196,3243232,00N9,268,1
186220_4867_00196,3243232,7V1D1,268,1
186220_4867_00196,3243232,EPEZH,268,1
1223110_5866_00367,41283624,7V1D1,269,1
1223110_5866_00367,41283624,EPEZH,269,1
01930_5071_00064,3624360,7V1D1,270,1
01930_5071_00064,3624360,EPEZH,270,1
181510_4475_00004,1643224,7V1D1,271,1
181510_4475_00004,1643224,EPEZH,271,1
11900_4873_00058,36281212168,7V1D1,272,1
11900_4873_00058,36281212168,EPEZH,272,1
72510_4870_00137,28282424,EPEZH,273,1
186220_4667_00457,41283232,7V1D1,274,1
186220_4667_00457,41283232,EPEZH,274,1
181510_4675_00156,1643224,7V1D1,275,1
181510_4675_00156,1643224,EPEZH,275,1
186220_4669_00097,3612163600,06IYG8X,276,1
186220_4669_00097,3612163600,EPEZH,276,1
186220_5069_00109,32242816,7V1D1,277,1
186220_5069_00109,32242816,EPEZH,277,1
186220_4867_00071,36248844,5HZH1TH,278,1
186220_4867_00071,36248844,7V1D1,278,1
186220_4867_00071,36248844,EPEZH,278,1
01930_4872_00115,32282428,7V1D1,279,1
01930_4872_00115,32282428,EPEZH,279,1
186220_4668_00417,362812323616,5HZH1TH,280,1
186220_4668_00417,362812323616,7V1D1,280,1
186220_4668_00417,362812323616,EPEZH,280,1
126170_4474_00406,328244,FTV4XP,281,1
126170_4474_00406,328244,7V1D1,281,1
126170_4474_00406,328244,EPEZH,281,1
186220_4866_00156,3620436244,7V1D1,282,1
186220_4866_00156,3620436244,EPEZH,282,1
171190_4473_00430,164812,FTV4XP,283,1
171190_4473_00430,164812,7V1D1,283,1
171190_4473_00430,164812,EPEZH,283,1
171190_4671_00060,2801220,FTV4XP,284,1
171190_4671_00060,2801220,7V1D1,284,1
171190_4671_00060,2801220,EPEZH,284,1
1323170_4873_00028,36282032428,7V1D1,285,1
1323170_4873_00028,36282032428,EPEZH,285,1
36110_4468_00353,3242428,7V1D1,286,1
36110_4468_00353,3242428,EPEZH,286,1
1822160_5275_00107,28243228,7V1D1,287,1
1822160_5275_00107,28243228,EPEZH,287,1
171190_4472_00110,400016,06IYG8X,288,1
171190_4472_00110,400016,EPEZH,288,1
181510_4475_00014,361612243612,RTS5,289,1
181510_4475_00014,361612243612,7V1D1,289,1
181510_4475_00014,361612243612,EPEZH,289,1
126170_4474_00475,2436020,7V1D1,290,1
126170_4474_00475,2436020,EPEZH,290,1
1218190_4675_00198,3202436,7V1D1,291,1
1218190_4675_00198,3202436,EPEZH,291,1
186220_4667_00443,360204,7V1D1,292,1
186220_4667_00443,360204,EPEZH,292,1
2519130_5869_00120,122480,EPEZH,293,1
623160_5467_00047,416362412,7V1D1,294,1
623160_5467_00047,416362412,EPEZH,294,1
186220_4668_00418,362812323616,5HZH1TH,295,1
186220_4668_00418,362812323616,7V1D1,295,1
186220_4668_00418,362812323616,EPEZH,295,1
01930_4672_00018,362420202820,06IYG8X,296,1
01930_4672_00018,362420202820,EPEZH,296,1
171190_4669_00337,32362812,00N9,297,1
171190_4669_00337,32362812,7V1D1,297,1
171190_4669_00337,32362812,EPEZH,297,1
186220_4666_00664,362040,7V1D1,298,1
186220_4666_00664,362040,EPEZH,298,1
186220_4867_00511,3632124,7V1D1,299,1
186220_4867_00511,3632124,EPEZH,299,1
1223110_5866_00319,412241224,7V1D1,300,1
1223110_5866_00319,412241224,EPEZH,300,1
171190_4671_00045,1616204,FTV4XP,301,1
171190_4671_00045,1616204,7V1D1,301,1
171190_4671_00045,1616204,EPEZH,301,1
186220_4867_00001,324424,FTV4XP,302,1
186220_4867_00001,324424,7V1D1,302,1
186220_4867_00001,324424,EPEZH,302,1
186220_4868_00166,32282836,06IYG8X,303,1
186220_4868_00166,32282836,EPEZH,303,1
161330_5065_00130,3628124364,5HZH1TH,304,1
161330_5065_00130,3628124364,7V1D1,304,1
161330_5065_00130,3628124364,EPEZH,304,1
12510_5665_00190,4024412,7V1D1,305,1
12510_5665_00190,4024412,EPEZH,305,1
2519130_5868_00237,1624164,7V1D1,306,1
2519130_5868_00237,1624164,EPEZH,306,1
01930_4871_00061,3624081212,EPEZH,307,1
186220_4867_00738,361616322828,EPEZH,308,1
251170_5869_00288,1216828,7V1D1,309,1
251170_5869_00288,1216828,EPEZH,309,1
126170_4474_00729,3624320,7V1D1,310,1
126170_4474_00729,3624320,EPEZH,310,1
72510_4870_00065,416322812,FTV4XP,311,1
72510_4870_00065,416322812,7V1D1,311,1
72510_4870_00065,416322812,EPEZH,311,1
6390_5468_00320,484420,7V1D1,312,1
6390_5468_00320,484420,EPEZH,312,1
122110_6068_00028,1603212,00N9,313,1
122110_6068_00028,1603212,7V1D1,313,1
122110_6068_00028,1603212,EPEZH,313,1
186220_4867_00010,36282416,06IYG8X,314,1
186220_4867_00010,36282416,EPEZH,314,1
123130_4671_00158,36242820284,06IYG8X,315,1
123130_4671_00158,36242820284,EPEZH,315,1
2519130_5668_00140,1620284,06IYG8X,316,1
2519130_5668_00140,1620284,EPEZH,316,1
181510_4474_00057,36201224820,7V1D1,317,1
181510_4474_00057,36201224820,EPEZH,317,1
1617120_5269_00163,3628128328,06IYG8X,318,1
1617120_5269_00163,3628128328,EPEZH,318,1
01930_4671_00277,32202812,7V1D1,319,1
01930_4671_00277,32202812,EPEZH,319,1
239170_5871_00386,36162432020,7V1D1,320,1
239170_5871_00386,36162432020,EPEZH,320,1
186220_5068_00466,36202836,06IYG8X,321,1
186220_5068_00466,36202836,EPEZH,321,1
1218190_4673_00021,36281242024,5HZH1TH,322,1
1218190_4673_00021,36281242024,7V1D1,322,1
1218190_4673_00021,36281242024,EPEZH,322,1
121610_5266_00095,36121632,7V1D1,323,1
121610_5266_00095,36121632,EPEZH,323,1
11900_4873_00136,41232828,06IYG8X,324,1
11900_4873_00136,41232828,FTV4XP,324,1
11900_4873_00136,41232828,EPEZH,324,1
1617120_5070_00147,361624121228,06IYG8X,325,1
1617120_5070_00147,361624121228,9SIS78,325,1
1617120_5070_00147,361624121228,EPEZH,325,1
1218190_4676_00048,28323232,00N9,326,1
1218190_4676_00048,28323232,7V1D1,326,1
1218190_4676_00048,28323232,EPEZH,326,1
171190_4669_00156,3202012,7V1D1,327,1
171190_4669_00156,3202012,EPEZH,327,1
111600_5468_00272,4828012,06IYG8X,328,1
111600_5468_00272,4828012,8AEAE,328,1
111600_5468_00272,4828012,EPEZH,328,1
122110_6068_00134,1603212,00N9,329,1
122110_6068_00134,1603212,7V1D1,329,1
122110_6068_00134,1603212,EPEZH,329,1
1617120_5270_00078,28243624,7V1D1,330,1
1617120_5270_00078,28243624,EPEZH,330,1
2519130_5867_00109,16122420,7V1D1,331,1
2519130_5867_00109,16122420,EPEZH,331,1
122110_6070_00045,36161224328,7V1D1,332,1
122110_6070_00045,36161224328,EPEZH,332,1
36110_4469_00755,32361224,7V1D1,333,1
36110_4469_00755,32361224,EPEZH,333,1
122110_6067_00011,28361216,00N9,334,1
122110_6067_00011,28361216,7V1D1,334,1
122110_6067_00011,28361216,EPEZH,334,1
186220_4866_00635,362036363236,FTV4XP,335,1
186220_4866_00635,362036363236,7V1D1,335,1
186220_4866_00635,362036363236,EPEZH,335,1
186220_4867_00381,1603224,7V1D1,336,1
186220_4867_00381,1603224,EPEZH,336,1
1218190_4675_00256,3628402024,00N9,337,1
1218190_4675_00256,3628402024,7V1D1,337,1
1218190_4675_00256,3628402024,EPEZH,337,1
181510_4675_00291,2832164,7V1D1,338,1
181510_4675_00291,2832164,EPEZH,338,1
72510_4870_00079,40242012,7V1D1,339,1
72510_4870_00079,40242012,EPEZH,339,1
171190_4472_00929,4124168,7V1D1,340,1
171190_4472_00929,4124168,EPEZH,340,1
36110_4467_00157,2424012,7V1D1,341,1
36110_4467_00157,2424012,EPEZH,341,1
186220_4867_00583,1683612,RTS5,342,1
186220_4867_00583,1683612,8AEAE,342,1
186220_4867_00583,1683612,7V1D1,342,1
186220_4867_00583,1683612,EPEZH,342,1
11900_4872_00004,3224412,7V1D1,343,1
11900_4872_00004,3224412,EPEZH,343,1
1223110_5667_00011,36242028424,RTS5,344,1
1223110_5667_00011,36242028424,7V1D1,344,1
1223110_5667_00011,36242028424,EPEZH,344,1
1822160_5274_00047,16161620,7V1D1,345,1
1822160_5274_00047,16161620,EPEZH,345,1
623160_5467_00006,3624364412,5HZH1TH,346,1
623160_5467_00006,3624364412,7V1D1,346,1
623160_5467_00006,3624364412,EPEZH,346,1
171190_4669_00234,28121612,7V1D1,347,1
171190_4669_00234,28121612,EPEZH,347,1
01930_4872_00071,28163616,7V1D1,348,1
01930_4872_00071,28163616,EPEZH,348,1
186220_4867_00204,36322028,06IYG8X,349,1
186220_4867_00204,36322028,EPEZH,349,1
72510_4670_00174,1642016,FTV4XP,350,1
72510_4670_00174,1642016,7V1D1,350,1
72510_4670_00174,1642016,EPEZH,350,1
67170_5075_00413,3616203280,00N9,351,1
67170_5075_00413,3616203280,7V1D1,351,1
67170_5075_00413,3616203280,EPEZH,351,1
186220_5068_00410,4828288,7V1D1,352,1
186220_5068_00410,4828288,EPEZH,352,1
123130_4672_00011,3232428,EPEZH,353,1
186220_4666_00617,36282816,7V1D1,354,1
186220_4666_00617,36282816,EPEZH,354,1
1819110_5468_00024,41282412,FTV4XP,355,1
1819110_5468_00024,41282412,7V1D1,355,1
1819110_5468_00024,41282412,EPEZH,355,1
1218190_4675_00242,28323232,FTV4XP,356,1
1218190_4675_00242,28323232,7V1D1,356,1
1218190_4675_00242,28323232,EPEZH,356,1
12510_5665_00179,4024412,7V1D1,357,1
12510_5665_00179,4024412,EPEZH,357,1
161330_5066_00205,41641632,7V1D1,358,1
161330_5066_00205,41641632,EPEZH,358,1
01930_4673_00012,32122024,RTS5,359,1
01930_4673_00012,32122024,8AEAE,359,1
01930_4673_00012,32122024,7V1D1,359,1
01930_4673_00012,32122024,EPEZH,359,1
6390_5468_00128,208032,06IYG8X,360,1
6390_5468_00128,208032,EPEZH,360,1
186220_4668_00334,36281636,FTV4XP,361,1
186220_4668_00334,36281636,7V1D1,361,1
186220_4668_00334,36281636,EPEZH,361,1
186220_4866_00383,36202832,06IYG8X,362,1
186220_4866_00383,36202832,EPEZH,362,1
72510_4870_00113,1642016,7V1D1,363,1
72510_4870_00113,1642016,EPEZH,363,1
623160_5666_00352,36161628364,06IYG8X,364,1
623160_5666_00352,36161628364,EPEZH,364,1
123130_4671_00148,32282816,7V1D1,365,1
123130_4671_00148,32282816,EPEZH,365,1
623160_5666_00170,3624361644,7V1D1,366,1
623160_5666_00170,3624361644,EPEZH,366,1
111600_5269_00207,3242412,7V1D1,367,1
111600_5269_00207,3242412,EPEZH,367,1
72510_5070_00111,28321220,7V1D1,368,1
72510_5070_00111,28321220,EPEZH,368,1
72510_4671_00040,3642020,7V1D1,369,1
72510_4671_00040,3642020,EPEZH,369,1
110170_5272_00010,36163632160,7V1D1,370,1
110170_5272_00010,36163632160,EPEZH,370,1
121830_5272_00017,416122032,7V1D1,371,1
121830_5272_00017,416122032,EPEZH,371,1
186220_4667_00305,28242032,7V1D1,372,1
186220_4667_00305,28242032,EPEZH,372,1
2519130_5867_00023,36280281220,7V1D1,373,1
2519130_5867_00023,36280281220,EPEZH,373,1
186220_4667_00382,3212432,7V1D1,374,1
186220_4667_00382,3212432,EPEZH,374,1
123130_4671_00002,416283216,7V1D1,375,1
123130_4671_00002,416283216,EPEZH,375,1
1017150_5266_00097,36284321212,06IYG8X,376,1
1017150_5266_00097,36284321212,EPEZH,376,1
251170_5870_00010,1216828,7V1D1,377,1
251170_5870_00010,1216828,EPEZH,377,1
186220_4666_00692,361624804,7V1D1,378,1
186220_4666_00692,361624804,EPEZH,378,1
6390_5466_00032,36242832204,FTV4XP,379,1
6390_5466_00032,36242832204,EPEZH,379,1
72510_4871_00002,361632281612,00N9,380,1
72510_4871_00002,361632281612,7V1D1,380,1
72510_4871_00002,361632281612,EPEZH,380,1
186220_4668_00098,361628880,7V1D1,381,1
186220_4668_00098,361628880,EPEZH,381,1
2519130_5869_00039,28241216,7V1D1,382,1
2519130_5869_00039,28241216,EPEZH,382,1
186220_4867_00368,1642836,00N9,383,1
186220_4867_00368,1642836,7V1D1,383,1
186220_4867_00368,1642836,EPEZH,383,1
186220_4667_00539,160128,8AEAE,384,1
186220_4667_00539,160128,7V1D1,384,1
186220_4667_00539,160128,EPEZH,384,1
2519130_5867_00155,164412,06IYG8X,385,1
2519130_5867_00155,164412,EPEZH,385,1
181510_4675_00181,3628483224,7V1D1,386,1
181510_4675_00181,3628483224,EPEZH,386,1
72510_4871_00156,361612400,EPEZH,387,1
171190_4469_00193,412122032,EPEZH,388,1
72510_4870_00317,1632240,7V1D1,389,1
72510_4870_00317,1632240,EPEZH,389,1
36110_4469_00830,1628320,EPEZH,390,1
181510_4675_00039,4816128,06IYG8X,391,1
181510_4675_00039,4816128,EPEZH,391,1
1017150_5267_00041,20804,00N9,392,1
1017150_5267_00041,20804,7V1D1,392,1
1017150_5267_00041,20804,EPEZH,392,1
186220_5068_00127,3636360,00N9,393,1
186220_5068_00127,3636360,7V1D1,393,1
186220_5068_00127,3636360,EPEZH,393,1
239170_5871_00302,4828036,EPEZH,394,1
171190_4473_00762,24362024,7V1D1,395,1
171190_4473_00762,24362024,EPEZH,395,1
186220_4669_00021,36281203632,7V1D1,396,1
186220_4669_00021,36281203632,EPEZH,396,1
72510_5069_00072,16048,7V1D1,397,1
72510_5069_00072,16048,EPEZH,397,1
251170_5870_00533,12281224,7V1D1,398,1
251170_5870_00533,12281224,EPEZH,398,1
186220_4866_00265,32123616,FTV4XP,399,1
186220_4866_00265,32123616,7V1D1,399,1
186220_4866_00265,32123616,EPEZH,399,1
6390_5468_00052,32242412,00N9,400,1
6390_5468_00052,32242412,7V1D1,400,1
6390_5468_00052,32242412,EPEZH,400,1
72510_5070_00174,320816,7V1D1,401,1
72510_5070_00174,320816,EPEZH,401,1
181510_4674_00128,36288121616,5HZH1TH,402,1
181510_4674_00128,36288121616,7V1D1,402,1
181510_4674_00128,36288121616,EPEZH,402,1
181510_4674_00094,36161632024,7V1D1,403,1
181510_4674_00094,36161632024,EPEZH,403,1
171190_4473_00678,3220820,7V1D1,404,1
171190_4473_00678,3220820,EPEZH,404,1
1218190_4674_00377,416243228,06IYG8X,405,1
1218190_4674_00377,416243228,EPEZH,405,1
186220_4868_00366,3628424,06IYG8X,406,1
186220_4868_00366,3628424,00N9,406,1
186220_4868_00366,3628424,EPEZH,406,1
2519130_5867_00340,36208323212,00N9,407,1
2519130_5867_00340,36208323212,7V1D1,407,1
2519130_5867_00340,36208323212,EPEZH,407,1
111600_5269_00041,36282032436,5HZH1TH,408,1
111600_5269_00041,36282032436,7V1D1,408,1
111600_5269_00041,36282032436,EPEZH,408,1
2519130_5667_00002,36121632160,06IYG8X,409,1
2519130_5667_00002,36121632160,EPEZH,409,1
623160_5666_00049,16283620,7V1D1,410,1
623160_5666_00049,16283620,EPEZH,410,1
72510_4869_00412,40322024,7V1D1,411,1
72510_4869_00412,40322024,EPEZH,411,1
18580_5465_00121,2828248,7V1D1,412,1
18580_5465_00121,2828248,EPEZH,412,1
12510_5666_00042,41636424,7V1D1,413,1
12510_5666_00042,41636424,EPEZH,413,1
186220_4667_00645,3224428,7V1D1,414,1
186220_4667_00645,3224428,EPEZH,414,1
2519130_5669_00046,1228208,7V1D1,415,1
2519130_5669_00046,1228208,EPEZH,415,1
186220_4666_00564,3620036016,9SIS78,416,1
186220_4666_00564,3620036016,7V1D1,416,1
186220_4666_00564,3620036016,EPEZH,416,1
161330_5066_00036,412122832,00N9,417,1
161330_5066_00036,412122832,7V1D1,417,1
161330_5066_00036,412122832,EPEZH,417,1
186220_4666_00023,32322028,FTV4XP,418,1
186220_4666_00023,32322028,7V1D1,418,1
186220_4666_00023,32322028,EPEZH,418,1
72510_4670_00118,16048,7V1D1,419,1
72510_4670_00118,16048,EPEZH,419,1
251170_5670_00007,1224012,06IYG8X,420,1
251170_5670_00007,1224012,EPEZH,420,1
122110_5869_00154,12162020,00N9,421,1
122110_5869_00154,12162020,7V1D1,421,1
122110_5869_00154,12162020,EPEZH,421,1
171190_4669_00212,42001224,7V1D1,422,1
171190_4669_00212,42001224,EPEZH,422,1
1223110_5866_00019,3683616240,7V1D1,423,1
1223110_5866_00019,3683616240,EPEZH,423,1
151100_5469_00150,2012244,06IYG8X,424,1
151100_5469_00150,2012244,EPEZH,424,1
1223110_5667_00024,2002436,06IYG8X,425,1
1223110_5667_00024,2002436,EPEZH,425,1
623160_5666_00077,20203636,06IYG8X,426,1
623160_5666_00077,20203636,EPEZH,426,1
171190_4473_00767,36241232364,7V1D1,427,1
171190_4473_00767,36241232364,EPEZH,427,1
251170_5669_00029,1220208,06IYG8X,428,1
251170_5669_00029,1220208,EPEZH,428,1
186220_4667_00424,36161216,7V1D1,429,1
186220_4667_00424,36161216,EPEZH,429,1
1617120_5269_00092,3236024,7V1D1,430,1
1617120_5269_00092,3236024,EPEZH,430,1
186220_4468_00042,28361628,7V1D1,431,1
186220_4468_00042,28361628,EPEZH,431,1
186220_4667_00690,3620424,8AEAE,432,1
186220_4667_00690,3620424,7V1D1,432,1
186220_4667_00690,3620424,EPEZH,432,1
623160_5666_00151,3628036412,5HZH1TH,433,1
623160_5666_00151,3628036412,7V1D1,433,1
623160_5666_00151,3628036412,EPEZH,433,1
181510_4674_00006,3620024240,7V1D1,434,1
181510_4674_00006,3620024240,EPEZH,434,1
186220_4667_00220,28321220,7V1D1,435,1
186220_4667_00220,28321220,EPEZH,435,1
186220_4667_00820,361628880,7V1D1,436,1
186220_4667_00820,361628880,EPEZH,436,1
1223110_6067_00023,168836,7V1D1,437,1
1223110_6067_00023,168836,EPEZH,437,1
171190_4669_00050,416281632,7V1D1,438,1
171190_4669_00050,416281632,EPEZH,438,1
186220_4868_00458,40323632,EPEZH,439,1
623160_5668_00075,2016424,06IYG8X,440,1
623160_5668_00075,2016424,EPEZH,440,1
171190_4671_00098,416121612,7V1D1,441,1
171190_4671_00098,416121612,EPEZH,441,1
186220_4668_00096,36202424124,06IYG8X,442,1
186220_4668_00096,36202424124,EPEZH,442,1
251170_5871_00114,1224248,7V1D1,443,1
251170_5871_00114,1224248,EPEZH,443,1
186220_4867_00724,36202832,06IYG8X,444,1
186220_4867_00724,36202832,EPEZH,444,1
251170_5871_00025,1228240,7V1D1,445,1
251170_5871_00025,1228240,EPEZH,445,1
181510_4674_00062,320012,7V1D1,446,1
181510_4674_00062,320012,EPEZH,446,1
186220_4868_00302,2832160,00N9,447,1
186220_4868_00302,2832160,7V1D1,447,1
186220_4868_00302,2832160,EPEZH,447,1
1223110_6066_00032,36242043612,7V1D1,448,1
1223110_6066_00032,36242043612,EPEZH,448,1
186220_4867_00696,36288202032,7V1D1,449,1
186220_4867_00696,36288202032,EPEZH,449,1
72510_4669_00040,164124,7V1D1,450,1
72510_4669_00040,164124,EPEZH,450,1
72510_5069_00071,2012020,7V1D1,451,1
72510_5069_00071,2012020,EPEZH,451,1
1617120_5071_00343,36162432812,7V1D1,452,1
1617120_5071_00343,36162432812,EPEZH,452,1
623160_5667_00221,36280241236,06IYG8X,453,1
623160_5667_00221,36280241236,EPEZH,453,1
181510_4675_00283,41602432,RTS5,454,1
181510_4675_00283,41602432,8AEAE,454,1
181510_4675_00283,41602432,7V1D1,454,1
181510_4675_00283,41602432,EPEZH,454,1
12510_5666_00085,3624843612,7V1D1,455,1
12510_5666_00085,3624843612,EPEZH,455,1
171190_4673_00232,32283616,RTS5,456,1
171190_4673_00232,32283616,8AEAE,456,1
171190_4673_00232,32283616,7V1D1,456,1
171190_4673_00232,32283616,EPEZH,456,1
2517160_5266_00230,442400,00N9,457,1
2517160_5266_00230,442400,7V1D1,457,1
2517160_5266_00230,442400,EPEZH,457,1
186220_4867_00585,28361236,7V1D1,458,1
186220_4867_00585,28361236,EPEZH,458,1
1218190_4674_00303,36282032428,7V1D1,459,1
1218190_4674_00303,36282032428,EPEZH,459,1
239170_5871_00003,12241612,FTV4XP,460,1
239170_5871_00003,12241612,7V1D1,460,1
239170_5871_00003,12241612,EPEZH,460,1
122110_6069_00270,1236412,7V1D1,461,1
122110_6069_00270,1236412,EPEZH,461,1
72510_4870_00249,36122820160,06IYG8X,462,1
72510_4870_00249,36122820160,EPEZH,462,1
171190_4670_00350,4824280,7V1D1,463,1
171190_4670_00350,4824280,EPEZH,463,1
72510_4870_00216,4002024,7V1D1,464,1
72510_4870_00216,4002024,EPEZH,464,1
6390_5466_00065,3624328816,5HZH1TH,465,1
6390_5466_00065,3624328816,7V1D1,465,1
6390_5466_00065,3624328816,EPEZH,465,1
122110_5869_00130,1632832,06IYG8X,466,1
122110_5869_00130,1632832,EPEZH,466,1
36110_4469_00800,416242032,7V1D1,467,1
36110_4469_00800,416242032,EPEZH,467,1
123130_4671_00076,3281212,8AEAE,468,1
123130_4671_00076,3281212,7V1D1,468,1
123130_4671_00076,3281212,EPEZH,468,1
186220_4868_00314,32243232,06IYG8X,469,1
186220_4868_00314,32243232,EPEZH,469,1
186220_4666_00086,3212828,7V1D1,470,1
186220_4666_00086,3212828,EPEZH,470,1
122110_5867_00072,1282836,7V1D1,471,1
122110_5867_00072,1282836,EPEZH,471,1
2519130_5668_00092,16162420,7V1D1,472,1
2519130_5668_00092,16162420,EPEZH,472,1
181510_4875_00004,36243283236,FTV4XP,473,1
181510_4875_00004,36243283236,7V1D1,473,1
181510_4875_00004,36243283236,EPEZH,473,1
186220_5069_00138,1612820,7V1D1,474,1
186220_5069_00138,1612820,EPEZH,474,1
251170_5870_00303,12203632,7V1D1,475,1
251170_5870_00303,12203632,EPEZH,475,1
171190_4669_00161,164124,7V1D1,476,1
171190_4669_00161,164124,EPEZH,476,1
122110_6067_00020,168836,7V1D1,477,1
122110_6067_00020,168836,EPEZH,477,1
251170_5871_00036,121288,EPEZH,478,1
171190_4672_00109,36162443216,00N9,479,1
171190_4672_00109,36162443216,7V1D1,479,1
171190_4672_00109,36162443216,EPEZH,479,1
186220_4666_00429,32202816,7V1D1,480,1
186220_4666_00429,32202816,EPEZH,480,1
623160_5665_00062,4816280,FTV4XP,481,1
623160_5665_00062,4816280,7V1D1,481,1
623160_5665_00062,4816280,EPEZH,481,1
186220_4667_00830,28242428,9SIS78,482,1
186220_4667_00830,28242428,7V1D1,482,1
186220_4667_00830,28242428,EPEZH,482,1
72510_4869_00601,482088,7V1D1,483,1
72510_4869_00601,482088,EPEZH,483,1
171190_4670_00277,16243612,06IYG8X,484,1
171190_4670_00277,16243612,EPEZH,484,1
2519130_5667_00111,41624164,7V1D1,485,1
2519130_5667_00111,41624164,EPEZH,485,1
186220_4666_00231,41283232,7V1D1,486,1
186220_4666_00231,41283232,EPEZH,486,1
121610_5266_00022,32162436,7V1D1,487,1
121610_5266_00022,32162436,EPEZH,487,1
251170_5871_00159,1224248,7V1D1,488,1
251170_5871_00159,1224248,EPEZH,488,1
18580_5465_00133,164364,00N9,489,1
18580_5465_00133,164364,7V1D1,489,1
18580_5465_00133,164364,EPEZH,489,1
186220_4666_00362,1236360,7V1D1,490,1
186220_4666_00362,1236360,EPEZH,490,1
181510_4675_00306,1620204,06IYG8X,491,1
181510_4675_00306,1620204,EPEZH,491,1
186220_4666_00271,416321212,06IYG8X,492,1
186220_4666_00271,416321212,EPEZH,492,1
36110_4469_00351,362024242812,7V1D1,493,1
36110_4469_00351,362024242812,EPEZH,493,1
186220_5067_00416,4020208,00N9,494,1
186220_5067_00416,4020208,7V1D1,494,1
186220_5067_00416,4020208,EPEZH,494,1
186220_4866_00106,36162012320,06IYG8X,495,1
186220_4866_00106,36162012320,8AEAE,495,1
186220_4866_00106,36162012320,EPEZH,495,1
1223110_6067_00020,12321232,7V1D1,496,1
1223110_6067_00020,12321232,EPEZH,496,1
121610_5067_00045,4820324,06IYG8X,497,1
121610_5067_00045,4820324,EPEZH,497,1
72510_5071_00137,3282432,EPEZH,498,1
623160_5667_00022,2041612,06IYG8X,499,1
623160_5667_00022,2041612,9SIS78,499,1
623160_5667_00022,2041612,EPEZH,499,1
161330_5066_00246,3628428284,5HZH1TH,500,1
161330_5066_00246,3628428284,7V1D1,500,1
161330_5066_00246,3628428284,EPEZH,500,1
6390_5468_00098,3643216,06IYG8X,501,1
6390_5468_00098,3643216,EPEZH,501,1
18580_5265_00137,3216320,7V1D1,502,1
18580_5265_00137,3216320,EPEZH,502,1
123130_4671_00043,32322412,7V1D1,503,1
123130_4671_00043,32322412,EPEZH,503,1
181510_4675_00120,1643224,RTS5,504,1
181510_4675_00120,1643224,7V1D1,504,1
181510_4675_00120,1643224,EPEZH,504,1
186220_4668_00325,36241201228,EPEZH,505,1
126170_4474_00750,3620122844,7V1D1,506,1
